 NT G1 G2 G3 sum
GPR116 0.0018687031718576045 0.0013113188032943153 0.0007237117334372423 0.0003418919187794842 0.004245625627368647
ALKBH3 0.0003587374680374635 0.0016443211354297768 0.0006014231170170948 0.0015872182651327123 0.004191699985617047
ASXL2 0.0007271322578461806 0.0020124620788768087 0.0009642879875041104 0.00046923693756524353 0.004173119261792343
ECSCR 0.0018130775862683969 0.001414509192253294 0.0006153184784022736 0.00028478943032295774 0.004127694687246922
LOC100128675 0.0017058825997677725 0.0006766740877143351 0.0008023565605199256 0.0009257776025606944 0.004110690850562727
C8G 0.00012047401592865533 0.0017923175595903457 0.0006486901142214 0.00150150312562503 0.004062984815365431
THOC6 0.0004058482085379443 0.001645492926850501 0.0006305769252346425 0.001362443274490303 0.00404436133511339
ZNF131 0.0002037724033084155 0.0017847810137932827 0.0014431471191014259 0.0006114431141484883 0.004043143650351613
LASP1 0.0002842550938039297 0.001572477942001487 0.0004348736282903594 0.0017126304404206445 0.004004237104516421
ZNF397OS 0.0017794621247991561 0.00039487581008278643 0.0009240353494246286 0.0008728255530477711 0.0039711988373543426
SERPINE2 0.0013518605025375735 0.0016932672314899165 0.0005172586329616443 0.0004053559041548399 0.003967742271143974
LOC731779 0.00169386055063746 0.0011433876286716682 0.0007783590744111464 0.0003476426880792378 0.003963249941799512
PIGB 0.00021730863462410193 0.0016166411310776993 0.0005191025833516172 0.0015932471164344104 0.003946299465487829
DNAJC16 0.00010742067990551799 0.0018853369856866036 0.0010458880576065732 0.0008960371492786785 0.0039346828724773734
KIAA1143 0.0015211663462355138 0.0006735085451938841 0.0006195295174634117 0.0011046380153613322 0.003918842424254142
BAT2 0.0017070906754694695 0.00047770199252212186 0.0006012169007596392 0.0011167274399257279 0.0039027370086769583
ABLIM1 0.0004546714249617727 0.0014957650716835272 0.0011933308111528329 0.0007306855927025597 0.0038744529005006927
TANC1 0.0016317355786764863 0.000533312173705978 0.0005421665714616145 0.001155923594649231 0.0038631379184933096
SFRS16 0.00011451568886401368 0.001791715070131069 0.0011816236647688798 0.0006456292245109031 0.0037334836482748653
CNIH4 0.0016017531544979529 0.0008646429161855544 0.000821998751805773 0.0003876555327320672 0.0036760503552213473
ZSCAN22 9.79809454336278e-05 0.001772524024645269 0.0008350291999807871 0.0009539755431526731 0.0036595097132123573
PAPLN 0.0002951069465927021 0.0014052923112875492 0.0003923237127682495 0.0014758386977543451 0.0035685616684028457
GABPB2 0.00029149890695530996 0.0016961344666908593 0.001178604084459554 0.00037404930136636946 0.0035402867594720925
PLD1 0.00024247890825705625 0.0009670952099408804 0.0006504179215221486 0.0016531327854865823 0.0035131248252066676
MMP12 0.0015957031880485823 0.0013271462697292805 0.0003124658790895457 0.00025828409805295324 0.003493599434920362
