 NT G1 G2 G3 sum
DMXL1 0.0003773895720893357 0.00032012872118733943 0.0009811766476454163 0.0008275467371552934 0.002506241678077385
MIR1252 0.0003058171548778876 0.0005723163213088456 0.0005976819187551935 0.0010238968766671862 0.002499712271609113
NELL2 0.0004253805735469749 0.0012072157208642955 0.0004555604832209595 0.00040661133969288116 0.002494768117325111
LMO3 0.00041635251209096614 0.0004364125297521626 0.0008294760378441417 0.00079775357559687 0.0024799946552841404
OR9Q1 0.00030953387244472965 0.000551259092562401 0.0011254382423414877 0.00047911742252062454 0.0024653486298692427
POPDC2 0.0004062191090517156 0.0005620735851483703 0.0007099618595715148 0.0007841043043144653 0.002462358858086066
ALKBH3 0.0004485025138537704 0.00042768472490370657 0.00031713146584472305 0.001253683958818813 0.0024470026634210128
SNORD114-4 0.0006629883565630886 0.0003398358576066094 0.0008814532835619809 0.0005595825158742466 0.0024438600136059254
LOH12CR1 0.0005613326629260475 0.0010026174956997511 0.00046010728008559113 0.0004167073173039698 0.0024407647560153595
DAXX 0.0003677212676671235 0.000746258364290781 0.0005811095885729853 0.0007408491205732319 0.002435938341104122
KIAA1143 0.0005701279107955718 0.000724958255920065 0.0006514080836250097 0.00048025125466555926 0.002426745505006206
ZNF167 0.0006324275828308749 0.0004305142733790219 0.0009135602416543579 0.00044541319903625186 0.0024219152969005065
HMGB1 0.0004903826370568943 0.00038161168971365643 0.0007015068075257761 0.0008451605889274137 0.0024186617232237403
DMRTA2 0.0004154089455747265 0.0007312704471829658 0.0007610177232905328 0.000501182954948049 0.0024088800709962744
HOXA10 0.0007455853312065327 0.00032962455997778776 0.0005490798702150639 0.0007818156824474981 0.0024061054438468824
ZNF438 0.0006453676756464162 0.0006781247531289704 0.0005840962079379949 0.000495132606161335 0.002402721242874717
BAT1 0.00037884697023687653 0.00037945127753770825 0.0005060148093756016 0.0011305477902407756 0.002394860847390962
AGRN 0.0007452223167751094 0.0003044994677847294 0.0007528097049011756 0.0005856678514091935 0.002388199340870208
AURKB 0.0007533820302105696 0.0003330403499013908 0.0006346396933869093 0.0006666334072549874 0.0023876954807538573
C6orf48 0.0006885138825813506 0.00022521387127984863 0.0008580333651468227 0.0006150450235902621 0.002386806142598284
FAM131A 0.0004037907043469294 0.0010952655837235467 0.0006433994604359309 0.00024403668935069062 0.002386492437857098
CRYGD 0.0007748166012480608 0.00046771943845883446 0.0006408198444011828 0.0004989432414503718 0.00238229912555845
GPRIN2 0.00025501176988418215 0.0005505597913337619 0.0009922846534457153 0.0005833907155515475 0.002381246930215207
RTBDN 0.00022012240083222554 0.0008345856944520962 0.0003556099157831363 0.0009614448762306777 0.0023717628872981355
C2orf79 0.0006318583347778909 0.0005430375726756199 0.0008508080697467288 0.00034524165409356516 0.0023709456312938047
DSCR6 0.0005897263228004226 0.0004584367536232496 0.0008475368663481139 0.00046870547575779566 0.002364405418529582
DOLK 0.0004245010240043804 0.00037867857861947484 0.0008984405663155385 0.0006615079282403069 0.002363128097179701
AGFG2 0.0003364862182082388 0.00042678760576585277 0.000672121051591123 0.0009227869504752782 0.002358181826040493
ZSCAN18 0.0004936827234140791 0.00045216246936298585 0.0005965081595446776 0.0008144051692489225 0.002356758521570665
MEG3 0.00035891875873261564 0.000481202104963669 0.0004758892636678564 0.0010368657659880558 0.002352875893352197
DMRT3 0.0005597187590946008 0.0004696846876463308 0.0006610230909542956 0.0006559166966118104 0.002346343234307038
MAPRE1 0.00046554437727107655 0.0005786953705484398 0.0005999869403946526 0.0006971846840219537 0.002341411372236123
PPWD1 0.0005212935763767424 0.000480401940272388 0.0006286384499013607 0.0007061470445180132 0.0023364810110685042
TBX15 0.00046301337134468186 0.0009443206042338132 0.0005445188026882059 0.0003839642745705283 0.002335817052837229
PRR20E 0.00043952796105683356 0.00039036767475479736 0.0009354510612679722 0.0005575006824686954 0.0023228473795482985
CHI3L2 0.0005696410509962173 0.0008881983624460181 0.00029097641405716684 0.0005600941527495253 0.0023089099802489277
IBTK 0.0006437376712551304 0.0003485263695029169 0.0007091608706976916 0.0006031441576538364 0.002304569069109575
ZNF227 0.00038905649028214684 0.0004095045925380573 0.00061437828493125 0.0008845369490860436 0.0022974763168374978
C17orf85 0.000314669501644827 0.000660715650895397 0.0007613111008609734 0.0005585949248098626 0.00229529117821106
C1orf158 0.0004221344142923995 0.0005365557786372385 0.0005288610747668047 0.0008047081664246355 0.002292259434121078
KIAA0664 0.0008842069276510022 0.0004419197505465985 0.00035918700791978214 0.0006039015573386478 0.0022892152434560308
FAM196A 0.00034189976803413775 0.00046153352395432055 0.0004777921763757289 0.0010041244366898754 0.002285349905054063
CCDC144NL 0.00042562482840243247 0.0005133553420586508 0.0008209282464579526 0.0005211019433394508 0.0022810103602584867
MGC13005 0.00041401866242408763 0.0003547223956437528 0.000746131814812991 0.0007647411777700079 0.0022796140506508395
ARHGAP25 0.0003517596321022872 0.0008833906608803821 0.0005617341867405822 0.0004779763320627583 0.0022748608117860096
C19orf50 0.0008161524740328459 0.00040820865483384635 0.0004322583477821168 0.0006087540859754517 0.0022653735626242608
LRP5L 0.0004854876521382794 0.0007650939804663088 0.0003952589431865967 0.0006168180000489904 0.0022626585758401753
CNIH4 0.0006022029283179922 0.0004068133552454581 0.0008252197375166586 0.00042535039690188594 0.002259586417981995
KIAA1712 0.0002501779731126966 0.0007702727797664094 0.0007049491079067358 0.0005337688921852635 0.0022591687529711054
ACOX3 0.00045600043592585176 0.00041051202185681847 0.00036508231948326057 0.001022443551353912 0.002254038328619843
BTG2 0.0005612639968758699 0.00037980810668177055 0.00033317981001340944 0.0009770525744538328 0.0022513044880248826
CRTAC1 0.0004926529192120436 0.0005921051691733035 0.0007012902032499354 0.0004580022679291424 0.0022440505595644248
