 G2 G3 sum
GTF2I 0.0010222700331180819 0.0010222700331181172 0.002044540066236199
DNTTIP2 0.001014409269151308 0.0010144092691513555 0.0020288185383026637
TRIM61 0.0010106600243628442 0.0010106600243628295 0.0020213200487256737
NID1 0.0010103898636004993 0.0010103898636005036 0.002020779727201003
ZNF700 0.0010099910234656524 0.001009991023465661 0.0020199820469313135
RAB1B 0.0010096292047120329 0.0010096292047120877 0.002019258409424121
MIR1975 0.0010082663806277848 0.0010082663806277813 0.002016532761255566
PPP3R1 0.0010077104755264936 0.0010077104755264066 0.0020154209510529
SLC22A4 0.0010052674509776931 0.001005267450977758 0.002010534901955451
LASP1 0.001005158480390825 0.001005158480390826 0.002010316960781651
DBF4B 0.0010034546897909455 0.0010034546897910418 0.0020069093795819872
SMAD6 0.0010023970955851773 0.0010023970955851465 0.0020047941911703238
CYHR1 0.0010004742037582972 0.0010004742037583781 0.0020009484075166756
SNORD72 0.0009984287488179456 0.0009984287488178955 0.001996857497635841
DENND1B 0.0009943850350313528 0.0009943850350313838 0.001988770070062737
UQCC 0.0009935748107545669 0.0009935748107546744 0.0019871496215092413
HDAC4 0.0009905549838331526 0.0009905549838331268 0.0019811099676662796
ZNRF1 0.0009892975737733204 0.000989297573773226 0.0019785951475465467
TIPIN 0.0009881827066012317 0.0009881827066012768 0.0019763654132025086
PPP4R1 0.0009782100861247815 0.0009782100861248566 0.001956420172249638
SNORA34 0.0009765947637575922 0.0009765947637576243 0.0019531895275152165
MOBKL2C 0.0009764766875715727 0.0009764766875715169 0.0019529533751430897
RCAN3 0.0009748146249193443 0.0009748146249194248 0.001949629249838769
PDIK1L 0.0009743520126922247 0.0009743520126922267 0.0019487040253844514
TUSC2 0.0009736313740094617 0.0009736313740093783 0.00194726274801884
PAIP2 0.0009727413293535705 0.0009727413293535655 0.001945482658707136
STAU1 0.0009711990164566562 0.000971199016456529 0.0019423980329131853
E2F2 0.0009711957197554467 0.0009711957197554872 0.0019423914395109338
NR2C1 0.0009703257627923557 0.000970325762792357 0.0019406515255847127
LOXL4 0.0009697206319145486 0.0009697206319145702 0.0019394412638291188
BRCA1 0.0009663691496602396 0.0009663691496601871 0.0019327382993204268
DAAM1 0.0009654907094493303 0.0009654907094493544 0.0019309814188986846
SQSTM1 0.0009647898011804561 0.0009647898011804944 0.0019295796023609505
GPR56 0.0009646103595743251 0.0009646103595742517 0.0019292207191485768
SLC39A7 0.0009633844782992621 0.0009633844782992026 0.0019267689565984646
PAK1 0.0009629322533213292 0.000962932253321281 0.00192586450664261
SNRPB2 0.0009625207917446701 0.0009625207917446446 0.0019250415834893148
DNAJC5 0.0009619770676078411 0.0009619770676079 0.0019239541352157412
NBPF15 0.0009613734886542349 0.0009613734886542647 0.0019227469773084997
RANBP2 0.0009612921026523018 0.0009612921026523452 0.001922584205304647
GMIP 0.000956680734151167 0.0009566807341511834 0.0019133614683023504
BLCAP 0.0009548847247271963 0.0009548847247272662 0.0019097694494544623
SH3D20 0.0009504882777635777 0.0009504882777636354 0.0019009765555272132
C2orf52 0.0009501483529146827 0.00095014835291458 0.0019002967058292628
ZNF397OS 0.0009469806412341914 0.0009469806412342026 0.0018939612824683942
GUCY1B2 0.0009433471558355968 0.0009433471558354201 0.0018866943116710169
MIR1185-1 0.0009428199500273165 0.0009428199500272139 0.0018856399000545304
RGS12 0.0009403894207278623 0.0009403894207278731 0.0018807788414557354
LOH12CR1 0.0009400434385204738 0.0009400434385204293 0.001880086877040903
PRR7 0.0009391745990300583 0.000939174599030073 0.0018783491980601313
LDB1 0.0009388809024433195 0.0009388809024433416 0.0018777618048866612
LOC284749 0.0009355134738854847 0.0009355134738854111 0.0018710269477708956
PANK2 0.0009298495642704085 0.0009298495642704179 0.0018596991285408262
GFOD2 0.0009275160608839802 0.0009275160608840079 0.001855032121767988
C1orf100 0.0009273751728513218 0.0009273751728513331 0.001854750345702655
RAD21 0.0009267147657767455 0.0009267147657767974 0.001853429531553543
MANF 0.0009247688968618644 0.0009247688968618785 0.0018495377937237428
SPC24 0.0009244947102258722 0.0009244947102258816 0.0018489894204517538
LOC728927 0.0009226235182794309 0.0009226235182794018 0.0018452470365588327
SLC26A6 0.000921821213577886 0.0009218212135779502 0.0018436424271558362
TRIB1 0.0009212099421684184 0.0009212099421683865 0.0018424198843368048
ALS2CR11 0.0009178989028000474 0.0009178989028000824 0.0018357978056001297
ZNF366 0.0009123317208223656 0.0009123317208224541 0.0018246634416448197
MBD6 0.0009107929235417896 0.0009107929235417335 0.0018215858470835232
ADCK5 0.0009084080106021722 0.0009084080106022052 0.0018168160212043774
MLX 0.0009062327465083583 0.0009062327465083214 0.0018124654930166796
STX3 0.0009057077690133766 0.0009057077690133711 0.0018114155380267475
FLOT1 0.0009018791520458772 0.0009018791520458615 0.0018037583040917387
LOC344595 0.0009001533593396991 0.0009001533593396924 0.0018003067186793914
C6orf48 0.0008997207998559199 0.0008997207998558854 0.0017994415997118053
PRR23C 0.000897124904657766 0.0008971249046577206 0.0017942498093154865
MAN2C1 0.0008948318212077007 0.0008948318212077894 0.00178966364241549
CCND3 0.0008945655566362261 0.0008945655566361673 0.0017891311132723934
NOMO2 0.0008922788420684203 0.0008922788420684353 0.0017845576841368557
UGGT1 0.0008904630671047393 0.0008904630671046658 0.001780926134209405
ATAD5 0.0008903018418822576 0.000890301841882286 0.0017806036837645436
MGRN1 0.0008884896094334717 0.0008884896094334844 0.001776979218866956
SNORD46 0.00088641773311364 0.0008864177331136171 0.0017728354662272573
PTPRU 0.000881884797498985 0.0008818847974990364 0.0017637695949980214
ZNF32 0.0008800275582166392 0.000880027558216591 0.0017600551164332302
CLDND1 0.0008777508706676182 0.0008777508706675974 0.0017555017413352157
LRRN4CL 0.0008775097072097346 0.0008775097072097879 0.0017550194144195226
NFYA 0.0008741999931727631 0.0008741999931727477 0.0017483999863455108
SERP1 0.0008739280268597364 0.0008739280268597651 0.0017478560537195014
C16orf88 0.0008714666122297963 0.0008714666122297217 0.001742933224459518
TRIM4 0.0008709497552858983 0.0008709497552859101 0.0017418995105718082
CDK1 0.0008672489164944753 0.0008672489164944421 0.0017344978329889174
MIR492 0.0008630957962414438 0.0008630957962414195 0.0017261915924828633
C9orf41 0.0008610325088715976 0.000861032508871615 0.0017220650177432126
KLHL29 0.0008546521380742545 0.0008546521380741367 0.001709304276148391
TNIP1 0.0008520699906387379 0.0008520699906387657 0.0017041399812775036
TMEM219 0.0008495592795090713 0.0008495592795089308 0.0016991185590180021
RAP2B 0.0008440812166934771 0.00084408121669348 0.001688162433386957
SNX27 0.0008166743018788744 0.0008166743018789009 0.0016333486037577753
NDST1 0.0008164882992399647 0.0008164882992399945 0.0016329765984799591
LOC284788 0.0008146875577269201 0.000814687557726922 0.001629375115453842
C20orf11 0.0008084061148855842 0.0008084061148855243 0.0016168122297711084
RABGGTA 0.0008047799108203173 0.0008047799108202551 0.0016095598216405724
LRRC37B 0.0008018278012216622 0.0008018278012216955 0.0016036556024433576
SNORD114-4 0.0007946869212916696 0.0007946869212916579 0.0015893738425833276
UBXN6 0.0007906675921583153 0.0007906675921582993 0.0015813351843166146
HDAC2 0.0007870223124932685 0.0007870223124932229 0.0015740446249864915
BBS1 0.0007843696847249122 0.0007843696847248709 0.0015687393694497833
DNAJC16 0.0007685280109625765 0.0007685280109626148 0.0015370560219251914
HSF2 0.00076674720978608 0.0007667472097860746 0.0015334944195721546
ALDH9A1 0.0007662354889940861 0.0007662354889940524 0.0015324709779881386
CAMKK2 0.0007559518968313924 0.0007559518968314839 0.0015119037936628763
KIAA0664 0.0007503030245907835 0.0007503030245907796 0.0015006060491815632
JDP2 0.0007483502869296465 0.0007483502869296258 0.0014967005738592723
CENPF 0.0007482528064071005 0.0007482528064071439 0.0014965056128142444
ZC3H14 0.0007479311457680665 0.0007479311457680503 0.0014958622915361168
WDR87 0.0007462300741664127 0.0007462300741664246 0.0014924601483328373
TMEM55B 0.0007218775458770206 0.000721877545877082 0.0014437550917541027
YLPM1 0.0007150378304728798 0.0007150378304729079 0.0014300756609457875
HEY1 0.0007030906952813965 0.0007030906952814111 0.0014061813905628076
MC4R 0.0006964415431371977 0.0006964415431372969 0.0013928830862744946
PDSS1 0.0006901057062012028 0.0006901057062012498 0.0013802114124024526
ABTB2 0.0006824746310290691 0.0006824746310290955 0.0013649492620581645
AP2M1 0.0006792704551475707 0.0006792704551475702 0.001358540910295141
ABLIM1 0.0006786339342888467 0.0006786339342888488 0.0013572678685776956
SEMA6C 0.0006769757108865666 0.0006769757108865753 0.001353951421773142
SLC25A16 0.0006687969893232753 0.0006687969893232492 0.0013375939786465245
SLC47A2 0.0006632144252155319 0.0006632144252155765 0.0013264288504311085
ADD1 0.0006562316703575164 0.000656231670357575 0.0013124633407150914
ZNF385B 0.0006427165467201614 0.0006427165467201432 0.0012854330934403046
RYBP 0.0006386019153480617 0.0006386019153481161 0.0012772038306961778
MRPL52 0.0006204340308231344 0.0006204340308231807 0.0012408680616463152
