 G2 G3 sum
HNRNPUL2 0.000793996682466286 0.0007939966824662881 0.001587993364932574
ABLIM1 0.000793457174739198 0.0007934571747392174 0.0015869143494784154
RECQL4 0.0007890127159551667 0.0007890127159551593 0.001578025431910326
GFOD2 0.0007886684012410208 0.0007886684012410204 0.0015773368024820413
STX3 0.000787471555125665 0.000787471555125521 0.0015749431102511859
DZIP1L 0.0007859891844577719 0.0007859891844578023 0.0015719783689155742
PDE6G 0.0007839605132750116 0.0007839605132747764 0.0015679210265497879
MIR1272 0.0007818696858688755 0.0007818696858688801 0.0015637393717377556
DDB2 0.0007805125311236298 0.0007805125311235869 0.0015610250622472167
GMIP 0.0007802173427398672 0.0007802173427398798 0.001560434685479747
LRRC37B 0.0007771516919180377 0.0007771516919180464 0.0015543033838360842
PDIA6 0.0007764159163595877 0.0007764159163595907 0.0015528318327191785
FDPS 0.0007762732540377799 0.0007762732540377676 0.0015525465080755475
DEPDC1B 0.0007759332376329709 0.0007759332376329717 0.0015518664752659428
WDR18 0.0007755329951956018 0.0007755329951955933 0.0015510659903911952
SLC26A6 0.0007752847201783562 0.0007752847201783566 0.0015505694403567128
ACTR3C 0.0007738689806121743 0.0007738689806121884 0.0015477379612243627
GUCY1B2 0.0007735503493669144 0.0007735503493669291 0.0015471006987338434
GPR56 0.0007716688325598295 0.0007716688325598402 0.0015433376651196697
C17orf99 0.0007713611984294438 0.0007713611984294435 0.0015427223968588872
PISD 0.0007709971580833041 0.0007709971580832549 0.001541994316166559
TMBIM4 0.0007699557594766026 0.0007699557594766185 0.0015399115189532213
LPP 0.0007685459122620794 0.0007685459122620366 0.001537091824524116
TUSC2 0.0007679728875385956 0.0007679728875385869 0.0015359457750771825
ZBTB1 0.0007676442359826139 0.0007676442359826591 0.001535288471965273
C6orf48 0.0007672477915436291 0.0007672477915434356 0.0015344955830870646
TP53INP2 0.0007639140568976112 0.0007639140568976228 0.0015278281137952338
ZBTB22 0.0007618657621851244 0.0007618657621851335 0.001523731524370258
LOC729156 0.0007604995805712183 0.0007604995805712042 0.0015209991611424224
AGRN 0.0007578182452732662 0.0007578182452732486 0.0015156364905465148
SNRPB2 0.0007569641556598103 0.0007569641556598271 0.0015139283113196375
FLOT1 0.0007566426285908654 0.0007566426285908849 0.0015132852571817504
ENSA 0.0007559528614627469 0.000755952861462785 0.001511905722925532
MIR191 0.0007518361190772093 0.0007518361190772082 0.0015036722381544176
L3MBTL 0.000751563257310786 0.0007515632573108019 0.001503126514621588
FBXW9 0.000750673234823201 0.0007506732348232278 0.0015013464696464287
JDP2 0.0007504228297630911 0.0007504228297630594 0.0015008456595261505
RAP2B 0.0007501545107628866 0.0007501545107628983 0.0015003090215257849
C17orf73 0.0007496508243878795 0.00074965082438789 0.0014993016487757694
BLCAP 0.0007493311890697311 0.0007493311890696779 0.001498662378139409
ZNF790 0.0007491276290981584 0.0007491276290981704 0.0014982552581963289
FLJ40504 0.0007489104959718425 0.0007489104959716802 0.0014978209919435225
NPAS2 0.0007457573254029978 0.0007457573254029856 0.0014915146508059835
RANBP2 0.000741233159401798 0.0007412331594018023 0.0014824663188036003
DPM3 0.0007409701010827152 0.0007409701010827187 0.0014819402021654339
SEC11C 0.0007388332654658105 0.0007388332654658126 0.0014776665309316232
TANC1 0.000738479306303042 0.0007384793063031058 0.0014769586126061477
NELL2 0.0007384193507433771 0.0007384193507433596 0.0014768387014867366
BCL6B 0.0007359140907560776 0.0007359140907560784 0.0014718281815121561
NDST1 0.0007346869708823148 0.0007346869708823464 0.0014693739417646612
ARAP1 0.0007311843448531552 0.0007311843448531072 0.0014623686897062625
PRKACA 0.0007305803598280674 0.0007305803598280214 0.0014611607196560888
BBS1 0.000730038205988435 0.000730038205988428 0.001460076411976863
DDX17 0.0007281609127586461 0.0007281609127586479 0.0014563218255172939
MGC57346 0.0007268317077075292 0.0007268317077075349 0.0014536634154150641
GPR19 0.0007266432956572078 0.0007266432956572269 0.0014532865913144347
RAP1GAP 0.0007259855460323416 0.0007259855460323395 0.0014519710920646812
ANAPC11 0.0007247970939055408 0.0007247970939055741 0.001449594187811115
PITPNA 0.000723270366191814 0.0007232703661918273 0.0014465407323836412
RUNDC2A 0.0007224193128341318 0.0007224193128341687 0.0014448386256683005
SPC24 0.0007218649601275129 0.0007218649601274912 0.001443729920255004
LOC84931 0.0007209735147690647 0.0007209735147690013 0.0014419470295380659
SNORD58A 0.0007200698995700168 0.00072006989957004 0.0014401397991400569
ZNF622 0.0007184169833037623 0.0007184169833036534 0.0014368339666074158
PAICS 0.0007165177298954872 0.0007165177298955399 0.0014330354597910271
MGRN1 0.000712145999371446 0.0007121459993714493 0.0014242919987428953
MIR627 0.000711265027849077 0.0007112650278490939 0.0014225300556981709
PAK1 0.0007111551999606237 0.0007111551999605802 0.0014223103999212038
OPA3 0.0007104743905479514 0.0007104743905479389 0.0014209487810958902
CSRP1 0.00071042533125139 0.0007104253312513558 0.0014208506625027458
HMBS 0.000710054762735326 0.0007100547627353239 0.0014201095254706498
ZC3H6 0.0007098356761114103 0.0007098356761114228 0.001419671352222833
LEMD2 0.000703541324880718 0.0007035413248807662 0.0014070826497614842
MIR21 0.0007016143102915177 0.000701614310291555 0.0014032286205830726
ANKRD39 0.0006933073664496766 0.0006933073664495441 0.0013866147328992207
PLEKHM1 0.0006918507283715837 0.0006918507283716218 0.0013837014567432055
PTPRU 0.00069167285539376 0.0006916728553937726 0.0013833457107875326
CDC42EP5 0.0006907416750383124 0.0006907416750382884 0.0013814833500766007
PCBP2 0.0006905197279014917 0.0006905197279015631 0.0013810394558030547
ASXL2 0.0006839729727344155 0.0006839729727342858 0.0013679459454687013
C4orf41 0.000682375082987911 0.0006823750829879291 0.00136475016597584
CREM 0.0006804948784482426 0.0006804948784482638 0.0013609897568965064
LARP4 0.0006770386639964334 0.0006770386639964893 0.0013540773279929227
EIF2S2 0.0006756359094726785 0.0006756359094726579 0.0013512718189453365
CASKIN2 0.0006746708920003308 0.0006746708920003358 0.0013493417840006667
CAMKK2 0.0006741428296585361 0.0006741428296585644 0.0013482856593171003
AURKB 0.0006738117600283047 0.000673811760028343 0.0013476235200566475
RCAN3 0.0006723438859415167 0.0006723438859415165 0.0013446877718830332
C5orf13 0.0006718810448320598 0.000671881044832057 0.001343762089664117
OSBPL2 0.0006698575780705309 0.000669857578070535 0.0013397151561410658
RALBP1 0.0006668179000380367 0.0006668179000380353 0.001333635800076072
DSPP 0.0006666099095001053 0.0006666099095001014 0.0013332198190002067
MIR492 0.0006659370361308861 0.0006659370361309097 0.0013318740722617958
PANK2 0.0006658186724166442 0.0006658186724166568 0.001331637344833301
HIC1 0.0006657415216642662 0.0006657415216642316 0.001331483043328498
ZNF700 0.0006631585295184541 0.0006631585295184205 0.0013263170590368746
FHL3 0.0006607619480118879 0.0006607619480119066 0.0013215238960237945
IBTK 0.0006593530062126679 0.000659353006212708 0.0013187060124253758
LOC731779 0.000658832310652668 0.000658832310652633 0.0013176646213053011
MIR1185-1 0.0006563386880581387 0.0006563386880580873 0.001312677376116226
FOXJ2 0.0006551860811666767 0.0006551860811666553 0.0013103721623333319
TWF2 0.0006501726767472577 0.0006501726767472525 0.0013003453534945102
CDCA5 0.0006461691489866826 0.0006461691489867123 0.001292338297973395
CDK1 0.0006458472750403547 0.0006458472750404014 0.001291694550080756
MMP7 0.0006435576092983561 0.0006435576092983454 0.0012871152185967016
ADO 0.0006399736655368938 0.0006399736655368878 0.0012799473310737817
MPZL1 0.0006327942727517956 0.0006327942727518322 0.0012655885455036277
LOC441869 0.0006277953673876807 0.0006277953673876908 0.0012555907347753716
DDX39 0.0006221541053694033 0.0006221541053694318 0.0012443082107388352
DNTTIP2 0.0006189870165176546 0.0006189870165176398 0.0012379740330352943
BHLHE40 0.0006145689144235888 0.0006145689144235963 0.0012291378288471853
CCT4 0.0006108922996880971 0.0006108922996881034 0.0012217845993762004
SESN1 0.0006070061062227805 0.0006070061062227849 0.0012140122124455655
GDF1 0.000595825984361645 0.0005958259843616188 0.0011916519687232637
SRP54 0.0005950628020487012 0.0005950628020486991 0.0011901256040974004
ZNF354B 0.0005924757871526377 0.0005924757871526179 0.0011849515743052558
OSBPL11 0.0005880231468990898 0.0005880231468990753 0.001176046293798165
BIN1 0.000585990698402368 0.0005859906984023394 0.0011719813968047075
AP2M1 0.0005775313409009667 0.0005775313409009653 0.0011550626818019319
RYBP 0.0005758852242203328 0.0005758852242203516 0.0011517704484406844
ZNF639 0.0005644615287777758 0.0005644615287777912 0.001128923057555567
FAM53B 0.0005569458568636194 0.0005569458568636014 0.0011138917137272209
CLDND1 0.0005532499100545115 0.00055324991005452 0.0011064998201090314
ALS2CR11 0.0005503527020974012 0.0005503527020975223 0.0011007054041949236
NDUFS2 0.0005336465602106249 0.0005336465602106175 0.0010672931204212424
RAB1B 0.0005219484792684914 0.0005219484792685343 0.0010438969585370257
CEBPG 0.000512384241507129 0.000512384241507101 0.00102476848301423
PDSS1 0.00048367477943906675 0.00048367477943907407 0.0009673495588781408
HRAS 0.0004798809618390356 0.00047988096183901476 0.0009597619236780503
VARS2 0.00047015396815042377 0.0004701539681503977 0.0009403079363008214
MRPL52 0.00044030951251934175 0.0004403095125192516 0.0008806190250385934
